key_mlbam,name_first,name_last,full_name
642232,ryan,yarbrough,ryan yarbrough
118684,dan,mcgann,dan mcgann
482170,mark,honbo,mark honbo
111981,josé,cardenal,josé cardenal
685493,shun,yamaguchi,shun yamaguchi
117338,art,kruger,art kruger
672356,gabriel,arias,gabriel arias
117783,bob,lindemann,bob lindemann
276523,tike,redman,tike redman
641786,kyle,lewis,kyle lewis
605673,alex,tosi,alex tosi
118390,clyde,mashore,clyde mashore
120772,walter,prince,walter prince
124495,john,wockenfuss,john wockenfuss
111740,jack,barnett,jack barnett
457788,jordan,schafer,jordan schafer
112366,stu,clarke,stu clarke
519151,ryan,pressly,ryan pressly
112343,roy,clark,roy clark
820368,joe,brooks,joe brooks
621368,taylor,hearn,taylor hearn
116799,walt,justis,walt justis
122274,dick,sipek,dick sipek
111003,jud,birchall,jud birchall
119676,offa,neal,offa neal
681624,andy,pages,andy pages
818610,bill,kindle,bill kindle
542255,ender,inciarte,ender inciarte
502260,vinnie,pestano,vinnie pestano
111692,dave,burba,dave burba
124640,biff,wysong,biff wysong
110588,sam,barnes,sam barnes
656641,jacob,latz,jacob latz
217915,lew,ford,lew ford
118414,mike,matheny,mike matheny
150439,gary,matthews,gary matthews
120825,bill,quarles,bill quarles
628318,kazuhisa,makita,kazuhisa makita
116022,stew,hofferth,stew hofferth
121543,rudy,rufer,rudy rufer
124623,rick,wrona,rick wrona
116651,john,johnstone,john johnstone
475857,ryan,cook,ryan cook
124767,charles,zimmer,charles zimmer
117506,pat,larkin,pat larkin
407798,ryan,langerhans,ryan langerhans
117622,george,lees,george lees
114385,micah,franklin,micah franklin
119244,freddie,moncewicz,freddie moncewicz
120828,billy,queen,billy queen
110756,george,bechtel,george bechtel
113645,shawon,dunston,shawon dunston
113430,frank,doljack,frank doljack
446910,brian,rogers,brian rogers
123538,earl,tyree,earl tyree
408193,kazuhisa,ishii,kazuhisa ishii
123527,larry,twitchell,larry twitchell
115632,chicken,hawks,chicken hawks
110211,billy,alvord,billy alvord
112069,steve,carter,steve carter
656820,nicholas,padilla,nicholas padilla
120692,leo,posada,leo posada
641313,tim,anderson,tim anderson
115757,elrod,hendricks,elrod hendricks
112391,roberto,clemente,roberto clemente
116065,bill,holden,bill holden
701358,cam,smith,cam smith
689254,mason,fluharty,mason fluharty
111365,steve,brady,steve brady
691094,randy,wynne,randy wynne
115128,bill,gray,bill gray
122201,paul,shuey,paul shuey
682175,joe,jacques,joe jacques
624424,michael,conforto,michael conforto
121334,jack,roche,jack roche
453214,steven,wright,steven wright
817677,miguel,prats,miguel prats
820656,rudolph,ash,rudolph ash
117039,mark,kiefer,mark kiefer
123614,john,valentine,john valentine
114395,johnny,frederick,johnny frederick
457803,jay,bruce,jay bruce
427267,dave,keller,dave keller
674700,dave,scott,dave scott
123441,allan,travers,allan travers
115731,tommy,helms,tommy helms
116027,glenn,hoffman,glenn hoffman
115311,hal,haid,hal haid
819709,bill,drake,bill drake
112300,bill,cissell,bill cissell
118761,archie,mckain,archie mckain
460075,ryan,braun,ryan braun
117702,dutch,lerchen,dutch lerchen
817959,jim,norman,jim norman
120481,gary,pettis,gary pettis
446373,tommy,manzella,tommy manzella
116717,bobby,jones,bobby jones
501835,kevin,russo,kevin russo
429712,félix,pie,félix pie
457139,mike,hamilton,mike hamilton
122213,dwight,siebler,dwight siebler
671732,lawrence,butler,lawrence butler
819987,tom,cooper,tom cooper
124034,biggs,wehde,biggs wehde
120356,monte,pfeffer,monte pfeffer
112761,larry,cox,larry cox
657770,eric,stout,eric stout
115405,garry,hancock,garry hancock
425877,yadier,molina,yadier molina
818175,john,merida,john merida
123232,tom,thobe,tom thobe
408038,jd,closser,jd closser
119686,jim,neher,jim neher
110676,jason,bates,jason bates
119220,joe,moffet,joe moffet
132340,john,rocker,john rocker
117299,lew,krausse,lew krausse
113105,storm,davis,storm davis
427224,ed,hickox,ed hickox
817315,j. c.,segraves,j. c. segraves
117303,frank,kreeger,frank kreeger
818145,hub,miller,hub miller
124213,jesse,whiting,jesse whiting
122094,danny,sheaffer,danny sheaffer
123990,allie,watt,allie watt
342992,greg,larocca,greg larocca
124586,red,worthington,red worthington
116214,steve,howard,steve howard
116491,larry,jansen,larry jansen
118766,bill,mckechnie,bill mckechnie
407833,john,buck,john buck
427510,carlos,tosca,carlos tosca
110067,terry,adams,terry adams
111324,henry,boyle,henry boyle
431027,don,friske,don friske
610971,mike,gellinger,mike gellinger
116924,red,kellett,red kellett
819486,leland,foster,leland foster
115201,lefty,grove,lefty grove
434634,jason,perry,jason perry
425905,frank,brooks,frank brooks
113224,bill,delancey,bill delancey
818147,eddie,miller,eddie miller
816503,lefty,wilson,lefty wilson
119225,john,mohardt,john mohardt
117434,otis,lambeth,otis lambeth
117954,thomas,lowe,thomas lowe
111895,johnny,callison,johnny callison
650559,bryan,de la cruz,bryan de la cruz
693312,kyle,nicolas,kyle nicolas
435538,bill,bray,bill bray
117212,tom,knowlson,tom knowlson
121488,frank,roth,frank roth
122406,happy,smith,happy smith
624415,cavan,biggio,cavan biggio
112100,pete,cassidy,pete cassidy
817117,hulon,stamps,hulon stamps
118144,jim,magnuson,jim magnuson
111004,frank,bird,frank bird
468222,luis,urueta,luis urueta
818045,barney,morris,barney morris
118042,jerry,lynn,jerry lynn
112223,raúl,chávez,raúl chávez
114895,jonah,goldman,jonah goldman
119033,john,middleton,john middleton
121222,cal,ripken,cal ripken
474865,julio,borbon,julio borbon
115628,thorny,hawkes,thorny hawkes
111417,marv,breeding,marv breeding
122059,spike,shannon,spike shannon
115790,doug,henry,doug henry
444351,kyle,phillips,kyle phillips
427190,fredi,gonzález,fredi gonzález
650968,yohel,pozo,yohel pozo
665795,edward,cabrera,edward cabrera
666624,christopher,morel,christopher morel
624507,ryder,jones,ryder jones
595234,justin,haley,justin haley
500887,josmil,pinto,josmil pinto
111464,buttons,briggs,buttons briggs
113015,bill,dalrymple,bill dalrymple
816559,john,williams,john williams
407398,mario,ramos,mario ramos
113133,bob,davis,bob davis
120625,rance,pless,rance pless
818676,ruben,jones,ruben jones
150288,rubén,mateo,rubén mateo
118364,domingo,martínez,domingo martínez
114772,andy,gilbert,andy gilbert
112349,win,clark,win clark
115389,pete,hamm,pete hamm
117509,dave,laroche,dave laroche
117430,lyman,lamb,lyman lamb
117559,bill,lawrence,bill lawrence
450545,doug,mathis,doug mathis
150090,d'angelo,jimenez,d'angelo jimenez
492915,rick,eckstein,rick eckstein
122146,john,shetzline,john shetzline
113786,jim,eisenreich,jim eisenreich
606478,pedro,araújo,pedro araújo
121453,pete,rose,pete rose
118114,tommy,madden,tommy madden
121766,ray,schalk,ray schalk
817643,tomás,quiñones,tomás quiñones
816415,charles,zomphier,charles zomphier
116068,walter,holke,walter holke
110604,jim,barr,jim barr
123928,colby,ward,colby ward
664011,trey,amburgey,trey amburgey
110559,jesse,barfield,jesse barfield
816678,winfield,welch,winfield welch
119809,c. j.,nitkowski,c. j. nitkowski
150440,juan,melo,juan melo
113763,harry,eells,harry eells
677651,luis,garcía,luis garcía
596748,maikel,franco,maikel franco
457528,dustin,kelly,dustin kelly
117306,mickey,kreitner,mickey kreitner
114912,luis,gómez,luis gómez
592704,chance,ruffin,chance ruffin
111482,jorge,brito,jorge brito
820201,joe,campini,joe campini
592767,drew,smyly,drew smyly
115600,bob,hasty,bob hasty
122122,bert,shepard,bert shepard
119212,kevin,mmahat,kevin mmahat
592330,perci,garner,perci garner
400146,junior,herndon,junior herndon
622786,jesús,tinoco,jesús tinoco
118839,peter,mcnabb,peter mcnabb
121798,bill,schenck,bill schenck
818815,bill,jenkins,bill jenkins
113852,dave,engle,dave engle
400012,ken,vining,ken vining
113412,george,dockins,george dockins
656818,connor,overton,connor overton
115453,pat,hardgrove,pat hardgrove
119040,john,mihalic,john mihalic
121163,bill,richardson,bill richardson
819952,joe,craig,joe craig
820495,howard,black,howard black
124198,john,whitehead,john whitehead
118516,wickey,mcavoy,wickey mcavoy
111885,ed,callahan,ed callahan
122832,john,stoneham,john stoneham
819567,pablo,fernández,pablo fernández
605486,cory,spangenberg,cory spangenberg
113151,andre,dawson,andre dawson
111205,gus,bono,gus bono
115170,ross,grimsley,ross grimsley
118476,milt,may,milt may
113349,ernie,diehl,ernie diehl
112051,cliff,carroll,cliff carroll
667452,corey,julks,corey julks
115510,bill,harrington,bill harrington
463015,ben,rosenthal,ben rosenthal
115549,jack,harshman,jack harshman
407396,ken,harvey,ken harvey
457130,vinny,rottino,vinny rottino
110646,irv,bartling,irv bartling
111372,dave,brain,dave brain
116321,ken,hunt,ken hunt
118559,frank,mccarton,frank mccarton
665922,símon,muzziotti,símon muzziotti
121134,frank,riccelli,frank riccelli
120549,clarence,pickrel,clarence pickrel
434658,rajai,davis,rajai davis
817173,quincy,smith,quincy smith
117111,jim,kirby,jim kirby
660758,sandro,fabian,sandro fabian
124039,podge,weihe,podge weihe
120471,sid,peterson,sid peterson
118328,al,martin,al martin
814501,michael,miller,michael miller
424364,scott,wiggins,scott wiggins
605512,preston,tucker,preston tucker
665645,kervin,castro,kervin castro
458919,ryan,mattheus,ryan mattheus
437676,anthony,iapoce,anthony iapoce
117005,marty,keough,marty keough
115332,raymond,haley,raymond haley
555673,ken,bolek,ken bolek
150098,joel,bennett,joel bennett
686555,isaac,collins,isaac collins
110445,howard,bailey,howard bailey
122827,jeff,stone,jeff stone
123624,clay,van alstyne,clay van alstyne
122143,larry,sherry,larry sherry
119754,gus,niarhos,gus niarhos
608672,micah,johnson,micah johnson
112396,lance,clemons,lance clemons
122462,d.,smith,d. smith
124210,fred,whitfield,fred whitfield
120903,manny,ramirez,manny ramirez
121059,butch,rementer,butch rementer
116825,willie,kamm,willie kamm
658536,austin,jones,austin jones
111708,bill,burgo,bill burgo
676606,nick,margevicius,nick margevicius
819334,ramón,gonzález,ramón gonzález
123573,bill,upham,bill upham
115684,dave,heaverlo,dave heaverlo
817965,willie,nixon,willie nixon
607387,ryan,rua,ryan rua
120789,george,puccinelli,george puccinelli
112023,paul,carpenter,paul carpenter
542947,richard,bleier,richard bleier
122606,carl,spongberg,carl spongberg
420673,matt,watson,matt watson
124411,les,wilson,les wilson
116251,ken,hubbs,ken hubbs
116583,ed,johnson,ed johnson
116300,tim,hulett,tim hulett
113000,hugh,daily,hugh daily
599632,mark,weidemaier,mark weidemaier
119576,yale,murphy,yale murphy
517629,kelvin,marte,kelvin marte
114366,bill,foxen,bill foxen
120173,phil,page,phil page
117834,paddy,livingston,paddy livingston
117813,rick,lisi,rick lisi
122408,jack,smith,jack smith
150249,kris,benson,kris benson
123951,dan,warthen,dan warthen
427218,kevin,hennessy,kevin hennessy
276536,gene,stechschulte,gene stechschulte
122730,rick,steirer,rick steirer
120587,ed,pinkham,ed pinkham
118311,fred,marsh,fred marsh
112428,george,cobb,george cobb
120585,babe,pinelli,babe pinelli
116733,timothy,jones,timothy jones
114727,charlie,gessner,charlie gessner
110886,joe,benz,joe benz
124537,joe,wood,joe wood
670103,raymond,burgos,raymond burgos
117141,chuck,klein,chuck klein
115806,wilson,heredia,wilson heredia
110226,allan,anderson,allan anderson
650960,daniel,duarte,daniel duarte
119799,johnny,niggeling,johnny niggeling
120858,dan,quisenberry,dan quisenberry
680573,simeon,woods richardson,simeon woods richardson
118152,art,mahaffey,art mahaffey
117811,joe,lis,joe lis
121017,phil,regan,phil regan
124091,billy,werber,billy werber
121983,kevin,seitzer,kevin seitzer
114593,ramon,garcia,ramon garcia
672724,oswald,peraza,oswald peraza
114397,ed,freed,ed freed
122395,germany,smith,germany smith
820449,oscar,boone,oscar boone
621466,dj,stewart,dj stewart
113928,ferd,eunick,ferd eunick
114328,clarence,foster,clarence foster
115859,willard,hershberger,willard hershberger
115184,howard,groskloss,howard groskloss
818143,ned,miller,ned miller
112259,harry,chozen,harry chozen
817810,l.,peña,l. peña
119132,bill,miller,bill miller
115620,george,hausmann,george hausmann
110560,john,barfield,john barfield
110456,harold,baines,harold baines
123196,tom,terrell,tom terrell
117097,walt,kinney,walt kinney
117422,jack,lamabe,jack lamabe
819702,eddie,ducy,eddie ducy
114260,cliff,floyd,cliff floyd
454453,edgar,varela,edgar varela
118252,john,mansell,john mansell
669105,zach,muckenhirn,zach muckenhirn
407820,josh,hancock,josh hancock
122033,jake,seymour,jake seymour
112156,pete,center,pete center
592233,stefan,crichton,stefan crichton
150199,willis,roberts,willis roberts
820390,sherwood,brewer,sherwood brewer
115599,scott,hastings,scott hastings
819202,henry,hannon,henry hannon
621209,jon,moscot,jon moscot
660707,elehuris,montero,elehuris montero
113243,luis,de los santos,luis de los santos
123943,jackie,warner,jackie warner
113306,mike,devereaux,mike devereaux
408235,matt,erickson,matt erickson
150029,jayson,werth,jayson werth
110206,josé,álvarez,josé álvarez
117619,wyatt,lee,wyatt lee
663321,nick,hernandez,nick hernandez
817284,jeff,shelton,jeff shelton
693307,dillon,dingler,dillon dingler
119895,john,o'brien,john o'brien
150469,john,bale,john bale
110139,nick,allen,nick allen
818250,john,mccrary,john mccrary
113541,brian,drahman,brian drahman
407296,carlos,zambrano,carlos zambrano
501227,alberto,cabrera,alberto cabrera
123147,kerry,taylor,kerry taylor
818753,heavy,johnson,heavy johnson
124400,grady,wilson,grady wilson
150107,jose,flores,jose flores
668832,kyle,mccann,kyle mccann
697960,eric,jagers,eric jagers
607359,spencer,patton,spencer patton
113061,jeff,darwin,jeff darwin
111393,kitty,bransfield,kitty bransfield
121431,henri,rondeau,henri rondeau
444447,chad,beck,chad beck
501529,jorge,de león,jorge de león
117680,jim,lentine,jim lentine
435318,steve,stemle,steve stemle
117492,paul,lapalme,paul lapalme
119697,red,nelson,red nelson
469845,jamie,hoffmann,jamie hoffmann
111084,don,blasingame,don blasingame
818775,bert,johnson,bert johnson
594838,philip,gosselin,philip gosselin
115665,charlie,heard,charlie heard
117886,jim,lonborg,jim lonborg
124643,esteban,yan,esteban yan
120115,jim,o'toole,jim o'toole
122182,ray,shook,ray shook
117191,ray,knight,ray knight
123144,joe,taylor,joe taylor
433585,jeff,francis,jeff francis
120211,john,pappalau,john pappalau
116328,eddie,hunter,eddie hunter
119379,bill,morgan,bill morgan
123005,jack,sutthoff,jack sutthoff
124706,pep,young,pep young
444125,mike,wilson,mike wilson
605138,wes,benjamin,wes benjamin
119916,danny,o'connell,danny o'connell
543510,james,mccann,james mccann
121451,chuck,rose,chuck rose
118920,george,meister,george meister
117225,pete,koegel,pete koegel
573166,murphy,smith,murphy smith
605276,david,hess,david hess
123580,jack,urban,jack urban
643778,tyler,webb,tyler webb
121604,bret,saberhagen,bret saberhagen
816592,clarence,williams,clarence williams
514981,diego,moreno,diego moreno
110235,ferrell,anderson,ferrell anderson
115122,paul,gregory,paul gregory
124626,john,wyatt,john wyatt
123888,tom,walsh,tom walsh
124506,ray,wolf,ray wolf
112529,loyd,colson,loyd colson
407827,ron,calloway,ron calloway
121670,ken,sanders,ken sanders
122848,mike,strahler,mike strahler
425796,jeff,francoeur,jeff francoeur
121752,steve,scarsone,steve scarsone
819173,walter,harper,walter harper
681857,reese,olson,reese olson
819948,willie,creek,willie creek
123116,don,taussig,don taussig
817252,clarence,simpson,clarence simpson
113610,tom,dukes,tom dukes
425533,jason,ellison,jason ellison
112899,héctor,cruz,héctor cruz
123768,tom,waddell,tom waddell
465753,pedro,florimón,pedro florimón
118869,glenn,mcquillen,glenn mcquillen
111592,steve,brown,steve brown
113712,ted,easterly,ted easterly
124345,pop,williams,pop williams
123464,gus,triandos,gus triandos
110073,jim,adduci,jim adduci
121989,jeff,sellers,jeff sellers
518782,johnny,hellweg,johnny hellweg
115343,jim,hall,jim hall
122474,roger,smithberg,roger smithberg
118299,luis,márquez,luis márquez
124092,perry,werden,perry werden
454998,matt,carson,matt carson
446341,scott,richmond,scott richmond
434583,j. j.,furmaniak,j. j. furmaniak
118546,bill,mccarren,bill mccarren
114111,danny,fife,danny fife
120978,phil,redding,phil redding
489446,kirby,yates,kirby yates
116014,george,hodson,george hodson
647315,zach,pop,zach pop
115036,tommy,gramly,tommy gramly
820151,jim,carter,jim carter
124671,len,yochim,len yochim
112095,ed,caskin,ed caskin
119130,bill,miller,bill miller
122405,harvey,smith,harvey smith
548092,ken,takahashi,ken takahashi
492898,gary,tuck,gary tuck
520976,engel,beltré,engel beltré
120340,marv,peasley,marv peasley
333492,aubrey,huff,aubrey huff
119246,rick,monday,rick monday
818392,jimmie,lyons,jimmie lyons
119081,hack,miller,hack miller
112211,ed,charles,ed charles
118005,jack,lundbom,jack lundbom
112539,charlie,comiskey,charlie comiskey
117034,sam,khalifa,sam khalifa
602115,gabriel,guerrero,gabriel guerrero
118370,josé,martínez,josé martínez
112889,walton,cruise,walton cruise
431021,chuck,dybdal,chuck dybdal
116279,jim,hughes,jim hughes
118186,bill,malarkey,bill malarkey
112693,jeff,cornell,jeff cornell
112457,craig,colbert,craig colbert
117560,otis,lawry,otis lawry
120726,ross,powell,ross powell
111881,will,calihan,will calihan
820455,alonzo,boone,alonzo boone
820708,lewis,anderson,lewis anderson
120338,ike,pearson,ike pearson
118904,joe,medwick,joe medwick
119146,everett,mills,everett mills
122902,george,stueland,george stueland
121223,billy,ripken,billy ripken
123611,ellis,valentine,ellis valentine
602922,josé,rondón,josé rondón
121462,goody,rosen,goody rosen
643524,frank,schwindel,frank schwindel
678246,miguel,vargas,miguel vargas
115416,fred,haney,fred haney
121353,félix,rodríguez,félix rodríguez
453269,brennan,boesch,brennan boesch
111433,roger,bresnahan,roger bresnahan
816983,clint,thomas,clint thomas
819822,bobby,dean,bobby dean
121142,pat,rice,pat rice
113473,bill,doran,bill doran
492474,daren,brown,daren brown
116818,john,kalahan,john kalahan
117850,bobby,locke,bobby locke
112550,onix,concepción,onix concepción
427392,jeff,pentland,jeff pentland
116991,bill,kennedy,bill kennedy
117805,johnny,lipon,johnny lipon
666397,edouard,julien,edouard julien
817749,roy,phelps,roy phelps
115011,john,grady,john grady
451705,alberto,rosario,alberto rosario
114871,joe,glenn,joe glenn
117268,clem,koshorek,clem koshorek
425864,miguel,ojeda,miguel ojeda
114320,tim,fortugno,tim fortugno
656685,brett,martin,brett martin
661395,jhoan,durán,jhoan durán
124456,george,winkelman,george winkelman
820697,gideon,applegate,gideon applegate
450282,glen,perkins,glen perkins
465657,joakim,soria,joakim soria
122298,joel,skinner,joel skinner
121013,bobby,reeves,bobby reeves
680776,jarren,duran,jarren duran
446436,sean,barker,sean barker
818977,philly,holmes,philly holmes
120007,ted,olson,ted olson
116284,roy,hughes,roy hughes
115482,larry,harlow,larry harlow
113498,john,douglas,john douglas
687396,brent,headrick,brent headrick
124366,jim,willoughby,jim willoughby
120687,bob,porterfield,bob porterfield
122206,vince,shupe,vince shupe
116290,tommy,hughes,tommy hughes
464426,denis,phipps,denis phipps
113422,john,doherty,john doherty
121724,ralph,savidge,ralph savidge
123576,cecil,upshaw,cecil upshaw
112699,vic,correll,vic correll
117385,coco,laboy,coco laboy
635903,chris,rowley,chris rowley
492614,bill,adair,bill adair
626929,lewis,thorpe,lewis thorpe
819317,wallace,gordon,wallace gordon
116179,pat,house,pat house
119574,bill,murphy,bill murphy
119489,tony,mullane,tony mullane
460022,tyler,greene,tyler greene
448179,rich,hill,rich hill
118765,ed,mckean,ed mckean
430304,juan,cerros,juan cerros
680577,dashawn,keirsey,dashawn keirsey
431162,tim,stauffer,tim stauffer
121266,bruce,robbins,bruce robbins
110993,jim,bilbrey,jim bilbrey
118358,freddie,martínez,freddie martínez
434672,chris,smith,chris smith
112612,dick,conway,dick conway
118125,dave,madison,dave madison
657658,braxton,lee,braxton lee
122909,john,stuper,john stuper
116155,jack,horner,jack horner
453895,brendan,ryan,brendan ryan
117507,steve,larkin,steve larkin
121111,bob,reynolds,bob reynolds
116692,henry,jones,henry jones
818592,dave,knight,dave knight
427427,jim,riggleman,jim riggleman
122701,dan,stearns,dan stearns
122006,billy,serad,billy serad
115592,bill,hassamaer,bill hassamaer
122073,al,shaw,al shaw
571681,rey,fuentes,rey fuentes
123369,pat,tobin,pat tobin
122738,dave,stenhouse,dave stenhouse
115940,jesse,hill,jesse hill
451257,kason,gabbard,kason gabbard
641755,tyler,kinley,tyler kinley
123674,fred,vaughn,fred vaughn
123792,bill,wagner,bill wagner
646240,rafael,devers,rafael devers
820469,fox,blevins,fox blevins
425561,chris,waters,chris waters
676680,tom,cosgrove,tom cosgrove
115027,jack,graham,jack graham
121274,curt,roberts,curt roberts
111095,ron,blazier,ron blazier
400021,joe,borchard,joe borchard
819498,sylvester,foreman,sylvester foreman
818365,felix,manning,felix manning
110457,doug,bair,doug bair
110779,joe,beckwith,joe beckwith
115829,pete,hernández,pete hernández
111604,earl,browne,earl browne
276341,kris,keller,kris keller
116056,eddie,hohnhorst,eddie hohnhorst
113819,robert,ellis,robert ellis
119316,barry,moore,barry moore
543634,ryan,perry,ryan perry
571057,frank,garcés,frank garcés
113847,bill,endicott,bill endicott
659275,dinelson,lamet,dinelson lamet
112206,fred,chapman,fred chapman
458701,luis,exposito,luis exposito
676679,luis,vázquez,luis vázquez
121210,jim,riley,jim riley
134360,bob,smith,bob smith
115252,hy,gunning,hy gunning
117535,charley,lau,charley lau
819286,julius,green,julius green
119139,billy,milligan,billy milligan
123853,stan,wall,stan wall
113950,joe,evers,joe evers
817578,chico,renfroe,chico renfroe
119992,diomedes,olivo,diomedes olivo
455025,chad,santos,chad santos
450641,quintin,berry,quintin berry
816547,poindexter,williams,poindexter williams
594795,grant,dayton,grant dayton
489002,steve,johnson,steve johnson
122670,joe,stanley,joe stanley
119650,danny,napoleon,danny napoleon
818217,gready,mckinnis,gready mckinnis
818991,curtis,hollingsworth,curtis hollingsworth
110943,harry,berthrong,harry berthrong
110320,ed,armbrister,ed armbrister
111113,bud,bloomfield,bud bloomfield
816450,bill,yancey,bill yancey
111765,tom,burr,tom burr
119430,walt,moryn,walt moryn
818960,jesse,houston,jesse houston
114963,greg,goossen,greg goossen
457493,shawn,riggans,shawn riggans
111656,gary,buckels,gary buckels
116037,john,hofford,john hofford
819973,aurelio,cortés,aurelio cortés
425851,jeremy,brown,jeremy brown
817521,elihu,roberts,elihu roberts
115907,irv,higginbotham,irv higginbotham
349192,joey,nation,joey nation
122869,walt,streuli,walt streuli
658082,jacob,metz,jacob metz
116995,art,kenney,art kenney
117944,len,lovett,len lovett
117103,matt,kinzer,matt kinzer
519421,andy,wilkins,andy wilkins
818090,blanch,moody,blanch moody
121552,william,rumler,william rumler
111170,stew,bolen,stew bolen
116312,bert,humphries,bert humphries
119041,pete,mikkelsen,pete mikkelsen
113814,ben,ellis,ben ellis
493472,eric,campbell,eric campbell
123729,charlie,vinson,charlie vinson
817599,allen,reed,allen reed
123842,todd,walker,todd walker
118312,tom,marsh,tom marsh
817862,sonny,parker,sonny parker
116105,ducky,holmes,ducky holmes
112832,pat,crisham,pat crisham
112531,bob,coluccio,bob coluccio
118780,larry,mckeon,larry mckeon
501874,kam,mickolio,kam mickolio
118109,len,madden,len madden
115200,orval,grove,orval grove
110680,billy,bates,billy bates
124637,will,wynne,will wynne
150311,lorenzo,barceló,lorenzo barceló
111657,garland,buckeye,garland buckeye
817962,garnett,norman,garnett norman
427113,laz,diaz,laz diaz
817013,johnny,taylor,johnny taylor
114996,nick,goulish,nick goulish
119683,cal,neeman,cal neeman
817929,alejandro,oms,alejandro oms
120539,hipólito,pichardo,hipólito pichardo
120083,bob,osborn,bob osborn
277405,justin,miller,justin miller
120568,jim,piersall,jim piersall
112661,mays,copeland,mays copeland
121577,hank,ruszkowski,hank ruszkowski
120671,paul,popovich,paul popovich
114754,norwood,gibson,norwood gibson
116647,dick,johnston,dick johnston
112598,wid,conroy,wid conroy
118587,ralph,mcconnaughey,ralph mcconnaughey
117190,lon,knight,lon knight
407859,scott,cassidy,scott cassidy
121697,ron,santo,ron santo
110713,josé,bautista,josé bautista
407842,josé,veras,josé veras
117156,steve,kline,steve kline
699949,dan,quesnell,dan quesnell
124459,herm,winningham,herm winningham
114659,jim,gaudet,jim gaudet
520980,pedro,báez,pedro báez
119781,tom,niedenfuer,tom niedenfuer
112860,ken,crosby,ken crosby
435080,thomas,diamond,thomas diamond
123417,kelvin,torve,kelvin torve
117227,pip,koehler,pip koehler
115477,john,harkins,john harkins
124423,mike,wilson,mike wilson
678391,jorbit,vivas,jorbit vivas
124071,david,wells,david wells
113624,ed,dundon,ed dundon
492647,jim,hart,jim hart
819056,cheo,hernández,cheo hernández
111436,jim,breton,jim breton
119189,clarence,mitchell,clarence mitchell
819704,claro,duany,claro duany
592464,mike,kickham,mike kickham
120042,luis,ordaz,luis ordaz
113929,tony,eusebio,tony eusebio
440053,joe,espada,joe espada
112563,ed,conley,ed conley
819384,george,gill,george gill
121050,pete,reiser,pete reiser
121108,harold,reynolds,harold reynolds
119508,dominic,mulrenan,dominic mulrenan
123803,matt,walbeck,matt walbeck
117552,vern,law,vern law
492675,paul,owens,paul owens
117522,bill,laskey,bill laskey
118855,jerry,mcnertney,jerry mcnertney
666154,karl,kauffmann,karl kauffmann
115028,kyle,graham,kyle graham
800983,kevin,sinclair,kevin sinclair
406953,jeff,austin,jeff austin
123384,andy,tomasic,andy tomasic
545346,zach,lee,zach lee
123171,al,tedrow,al tedrow
448296,ed,lucas,ed lucas
116206,fred,howard,fred howard
118913,russ,meers,russ meers
118756,tim,mcintosh,tim mcintosh
112775,tim,crabtree,tim crabtree
493159,tsuyoshi,wada,tsuyoshi wada
501976,hunter,mense,hunter mense
622088,tejay,antone,tejay antone
596129,dan,vogelbach,dan vogelbach
111377,art,bramhall,art bramhall
121750,russ,scarritt,russ scarritt
407777,ben,broussard,ben broussard
111051,ray,blades,ray blades
150374,jamie,arnold,jamie arnold
120611,herman,pitz,herman pitz
116894,vic,keen,vic keen
111068,johnny,blanchard,johnny blanchard
664192,joey,lucchesi,joey lucchesi
120061,tom,o'rourke,tom o'rourke
120354,red,peery,red peery
504083,jorge,rondon,jorge rondon
119725,hal,neubauer,hal neubauer
613598,patrick,lagreid,patrick lagreid
503054,jack,magruder,jack magruder
817376,leo,sanders,leo sanders
674944,sean,guenther,sean guenther
117274,fred,koster,fred koster
113077,vic,davalillo,vic davalillo
121585,cyclone,ryan,cyclone ryan
123549,ted,uhlaender,ted uhlaender
506702,sandy,león,sandy león
120328,frank,pearce,frank pearce
110157,dick,allen,dick allen
118016,billy,lush,billy lush
115717,roy,heiser,roy heiser
112358,grey,clarke,grey clarke
150325,jeff,liefer,jeff liefer
122420,john,smith,john smith
502171,alex,cobb,alex cobb
117333,chris,krug,chris krug
425555,daniel,cabrera,daniel cabrera
112072,bob,caruthers,bob caruthers
110408,joe,ayrault,joe ayrault
113345,lance,dickson,lance dickson
117942,lynn,lovenguth,lynn lovenguth
116146,lefty,hopper,lefty hopper
122315,mike,slattery,mike slattery
483564,dan,bellino,dan bellino
118627,ray,mcdavid,ray mcdavid
816472,eddie,woolridge,eddie woolridge
527982,jeff,albert,jeff albert
113076,pompeyo,davalillo,pompeyo davalillo
457422,tim,dillard,tim dillard
820618,percy,bailey,percy bailey
112780,george,craig,george craig
113301,tom,dettore,tom dettore
113556,bill,drescher,bill drescher
113514,tom,downey,tom downey
110584,lute,barnes,lute barnes
458220,esmerling,vásquez,esmerling vásquez
110722,johnny,beall,johnny beall
116672,chris,jones,chris jones
608372,tomoyuki,sugano,tomoyuki sugano
110830,kevin,bell,kevin bell
605374,andrew,mckirahan,andrew mckirahan
121941,mike,scott,mike scott
435179,scott,olsen,scott olsen
118218,pat,maloney,pat maloney
458567,andy,sonnanstine,andy sonnanstine
542924,jeff,beliveau,jeff beliveau
123510,chris,turner,chris turner
407133,scott,macrae,scott macrae
120107,antonio,osuna,antonio osuna
